"id","sku","name","description","packaging","category_id","featured","status","images","created_at","updated_at"
"368","8763","Polvo Especial","Produto de alta qualidade, ideal para churrasco e preparo de diversas receitas.","Caixa com 20 unidades","2","false","active","[""/produtos/8763.jpg""]","""2025-10-30T17:27:21.154Z""","""2025-10-30T20:55:12.814Z"""
"369","8779","Especiaria Especial","Corte premium selecionado, perfeito para restaurantes e distribuidores.","Caixa com 20 unidades","4","false","active","[""/produtos/8779.jpg""]","""2025-10-30T17:27:21.228Z""","""2025-10-30T20:55:12.968Z"""
"370","8782","Presunto Supreme","Excelente opção para seu negócio, com ótimo custo-benefício.","Bandeja 500g","5","false","active","[""/produtos/8782.jpg""]","""2025-10-30T17:27:21.305Z""","""2025-10-30T20:55:13.113Z"""
"371","8783","Coxa Gold","Produto de origem controlada, garantindo máxima qualidade e procedência.","Caixa com 10kg","1","false","active","[""/produtos/8783.jpg""]","""2025-10-30T17:27:21.381Z""","""2025-10-30T20:55:13.258Z"""
"372","8798","Strogonoff Master","Excelente opção para seu negócio, com ótimo custo-benefício.","Pacote família 2kg","6","false","active","[""/produtos/8798.jpg""]","""2025-10-30T17:27:21.455Z""","""2025-10-30T20:55:13.404Z"""
"373","8800","Hambúrguer Select","Produto congelado de primeira linha, mantendo o sabor e textura originais.","Caixa com 5kg","5","false","active","[""/produtos/8800.jpg""]","""2025-10-30T17:27:21.529Z""","""2025-10-30T20:55:13.548Z"""
"374","8803","Tempero Especial","Produto refrigerado, pronto para preparo imediato em seu estabelecimento.","Embalagem individual","5","false","active","[""/produtos/8803.jpg""]","""2025-10-30T17:27:21.604Z""","""2025-10-30T20:55:13.694Z"""
"375","8818","Hambúrguer Especial","Produto refrigerado, pronto para preparo imediato em seu estabelecimento.","Pacote família 2kg","4","false","active","[""/produtos/8818.jpg""]","""2025-10-30T17:27:21.679Z""","""2025-10-30T20:55:13.841Z"""
"376","8820","Costela Premium","Corte premium selecionado, perfeito para restaurantes e distribuidores.","Caixa master 15kg","5","false","active","[""/produtos/8820.jpg""]","""2025-10-30T17:27:21.755Z""","""2025-10-30T20:55:13.988Z"""
"377","8821","Alcatra","Produto congelado de primeira linha, mantendo o sabor e textura originais.","Pacote 500g","2","false","active","[""/produtos/8821.jpg""]","""2025-10-30T17:27:21.830Z""","""2025-10-30T20:55:14.136Z"""
"378","8880","Sobrecoxa Master","Produto refrigerado, pronto para preparo imediato em seu estabelecimento.","Bandeja 500g","4","true","active","[""/produtos/8880.jpg""]","""2025-10-30T17:27:21.906Z""","""2025-10-30T20:55:14.283Z"""
"379","8887","Fraldinha Supreme","Produto premium para clientes exigentes que buscam qualidade superior.","Caixa com 5kg","3","false","active","[""/produtos/8887.jpg""]","""2025-10-30T17:27:21.981Z""","""2025-10-30T20:55:14.428Z"""
"380","8908","Asa Supreme","Opção versátil que combina com diversos tipos de preparo culinário.","Caixa master 15kg","4","false","active","[""/produtos/8908.jpg""]","""2025-10-30T17:27:22.057Z""","""2025-10-30T20:55:14.574Z"""
"381","8957","Fraldinha Especial","Corte premium selecionado, perfeito para restaurantes e distribuidores.","Pacote 500g","1","false","active","[""/produtos/8957.jpg""]","""2025-10-30T17:27:22.132Z""","""2025-10-30T20:55:14.719Z"""
"382","8965","Alcatra Select","Produto de origem controlada, garantindo máxima qualidade e procedência.","Embalagem individual","3","false","active","[""/produtos/8965.jpg""]","""2025-10-30T17:27:22.207Z""","""2025-10-30T20:55:14.866Z"""
"383","8984","Coxa Prime","Produto congelado de primeira linha, mantendo o sabor e textura originais.","Caixa com 20 unidades","1","false","active","[""/produtos/8984.jpg""]","""2025-10-30T17:27:22.282Z""","""2025-10-30T20:55:15.014Z"""
"384","8997","Pernil Especial","Opção versátil que combina com diversos tipos de preparo culinário.","Bandeja 250g","5","false","active","[""/produtos/8997.jpg""]","""2025-10-30T17:27:22.357Z""","""2025-10-30T20:55:15.160Z"""
"385","9001","Coxa Especial","Corte premium selecionado, perfeito para restaurantes e distribuidores.","Caixa master 15kg","1","false","active","[""/produtos/9001.jpg""]","""2025-10-30T17:27:22.433Z""","""2025-10-30T20:55:15.306Z"""
"386","9006","Hambúrguer Supreme","Produto congelado de primeira linha, mantendo o sabor e textura originais.","Embalagem individual","3","false","active","[""/produtos/9006.jpg""]","""2025-10-30T17:27:22.508Z""","""2025-10-30T20:55:15.451Z"""
"387","9007","Hambúrguer Prime","Produto de alta qualidade, ideal para churrasco e preparo de diversas receitas.","Bandeja 1kg","3","false","active","[""/produtos/9007.jpg""]","""2025-10-30T17:27:22.583Z""","""2025-10-30T20:55:15.598Z"""
"388","9011","Hambúrguer Premium","Opção versátil que combina com diversos tipos de preparo culinário.","Pacote 500g","6","false","active","[""/produtos/9011.jpg""]","""2025-10-30T17:27:22.659Z""","""2025-10-30T20:55:15.743Z"""
"389","9018","Condimento Master","Produto congelado de primeira linha, mantendo o sabor e textura originais.","Embalagem individual","1","false","active","[""/produtos/9018.jpg""]","""2025-10-30T17:27:22.735Z""","""2025-10-30T20:55:15.889Z"""
"390","9019","File de Peixe","Corte premium selecionado, perfeito para restaurantes e distribuidores.","Caixa com 5kg","1","false","active","[""/produtos/9019.jpg""]","""2025-10-30T17:27:22.811Z""","""2025-10-30T20:55:16.035Z"""
"391","9022","Bacon","Produto premium para clientes exigentes que buscam qualidade superior.","Bandeja 250g","1","false","active","[""/produtos/9022.jpg""]","""2025-10-30T17:27:22.886Z""","""2025-10-30T20:55:16.185Z"""
"392","9029","Queijo Supreme","Produto refrigerado, pronto para preparo imediato em seu estabelecimento.","Embalagem individual","6","false","active","[""/produtos/9029.jpg""]","""2025-10-30T17:27:22.961Z""","""2025-10-30T20:55:16.331Z"""
"393","9055","Pernil Gold","Excelente opção para seu negócio, com ótimo custo-benefício.","Caixa com 20 unidades","5","false","active","[""/produtos/9055.jpg""]","""2025-10-30T17:27:23.038Z""","""2025-10-30T20:55:16.476Z"""
"394","9068","Cupim","Produto refrigerado, pronto para preparo imediato em seu estabelecimento.","Pacote família 2kg","3","false","active","[""/produtos/9068.jpg""]","""2025-10-30T17:27:23.113Z""","""2025-10-30T20:55:16.623Z"""
"395","9089","Fraldinha Master","Produto congelado de primeira linha, mantendo o sabor e textura originais.","Pacote família 2kg","6","false","active","[""/produtos/9089.jpg""]","""2025-10-30T17:27:23.189Z""","""2025-10-30T20:55:16.769Z"""
"396","9090","Lula Especial","Excelente para revenda, com embalagem prática e durabilidade garantida.","Unidade 1kg","1","false","active","[""/produtos/9090.jpg""]","""2025-10-30T17:27:23.265Z""","""2025-10-30T20:55:16.914Z"""
"397","9091","Alcatra Select","Produto premium para clientes exigentes que buscam qualidade superior.","Pacote 500g","4","false","active","[""/produtos/9091.jpg""]","""2025-10-30T17:27:23.340Z""","""2025-10-30T20:55:17.060Z"""
"398","9102","Tempero Supreme","Opção versátil que combina com diversos tipos de preparo culinário.","Unidade 1kg","6","false","active","[""/produtos/9102.jpg""]","""2025-10-30T17:27:23.416Z""","""2025-10-30T20:55:28.927Z"""
"399","9129","Sassami Master","Excelente para revenda, com embalagem prática e durabilidade garantida.","Embalagem individual","1","true","active","[""/produtos/9129.jpg""]","""2025-10-30T17:27:23.491Z""","""2025-10-30T20:55:22.048Z"""
"400","9135","Almôndega Select","Produto de origem controlada, garantindo máxima qualidade e procedência.","Bandeja 250g","3","false","active","[""/produtos/9135.jpg""]","""2025-10-30T17:27:23.566Z""","""2025-10-30T20:55:17.352Z"""
"401","9136","Salsicha Prime","Produto de origem controlada, garantindo máxima qualidade e procedência.","Embalagem a vácuo 2kg","5","false","active","[""/produtos/9136.jpg""]","""2025-10-30T17:27:23.643Z""","""2025-10-30T20:55:17.498Z"""
"402","9155","Sobrecoxa","Produto refrigerado, pronto para preparo imediato em seu estabelecimento.","Unidade 1kg","6","true","active","[""/produtos/9155.jpg""]","""2025-10-30T17:27:23.718Z""","""2025-10-30T20:55:17.644Z"""
"403","9181","Camarão Prime","Corte especial selecionado, ideal para pratos gourmet e receitas sofisticadas.","Pacote 1kg","1","false","active","[""/produtos/9181.jpg""]","""2025-10-30T17:27:23.793Z""","""2025-10-30T20:55:17.791Z"""
"404","9246","Molho Master","Produto congelado de primeira linha, mantendo o sabor e textura originais.","Caixa com 10kg","5","false","active","[""/produtos/9246.jpg""]","""2025-10-30T17:27:23.868Z""","""2025-10-30T20:55:17.936Z"""
"405","9268","Lula Gold","Excelente para revenda, com embalagem prática e durabilidade garantida.","Unidade 1kg","2","false","active","[""/produtos/9268.jpg""]","""2025-10-30T17:27:23.945Z""","""2025-10-30T20:55:18.081Z"""
"406","9273","Lombo Gold","Opção versátil que combina com diversos tipos de preparo culinário.","Caixa com 5kg","5","false","active","[""/produtos/9273.jpg""]","""2025-10-30T17:27:24.020Z""","""2025-10-30T20:55:18.227Z"""
"407","9332","Hambúrguer","Corte premium selecionado, perfeito para restaurantes e distribuidores.","Embalagem a vácuo 2kg","5","false","active","[""/produtos/9332.jpg""]","""2025-10-30T17:27:24.096Z""","""2025-10-30T20:55:18.373Z"""
"408","9338","Pernil Prime","Corte premium selecionado, perfeito para restaurantes e distribuidores.","Pacote 500g","4","false","active","[""/produtos/9338.jpg""]","""2025-10-30T17:27:24.170Z""","""2025-10-30T20:55:18.519Z"""
"409","9371","Alcatra Supreme","Produto de alta qualidade, ideal para churrasco e preparo de diversas receitas.","Caixa com 20 unidades","6","false","active","[""/produtos/9371.jpg""]","""2025-10-30T17:27:24.263Z""","""2025-10-30T20:55:18.665Z"""
"410","9376","File de Peixe Gold","Produto premium para clientes exigentes que buscam qualidade superior.","Bandeja 250g","4","false","active","[""/produtos/9376.jpg""]","""2025-10-30T17:27:24.339Z""","""2025-10-30T20:55:18.810Z"""
"411","9410","File de Peixe Supreme","Produto de origem controlada, garantindo máxima qualidade e procedência.","Bandeja 500g","2","false","active","[""/produtos/9410.jpg""]","""2025-10-30T17:27:24.413Z""","""2025-10-30T20:55:18.956Z"""
"412","9414","Alcatra","Excelente para revenda, com embalagem prática e durabilidade garantida.","Bandeja 250g","4","false","active","[""/produtos/9414.jpg""]","""2025-10-30T17:27:24.489Z""","""2025-10-30T20:55:19.106Z"""
"413","9422","Almôndega Select","Produto premium para clientes exigentes que buscam qualidade superior.","Pacote família 2kg","4","false","active","[""/produtos/9422.jpg""]","""2025-10-30T17:27:24.565Z""","""2025-10-30T20:55:19.251Z"""
"414","9423","Pernil Select","Corte premium selecionado, perfeito para restaurantes e distribuidores.","Bandeja 500g","5","false","active","[""/produtos/9423.jpg""]","""2025-10-30T17:27:24.640Z""","""2025-10-30T20:55:19.397Z"""
"415","9449","Maminha Select","Produto premium para clientes exigentes que buscam qualidade superior.","Embalagem individual","3","false","active","[""/produtos/9449.jpg""]","""2025-10-30T17:27:24.715Z""","""2025-10-30T20:55:19.544Z"""
"416","9454","Costela Suína Premium","Opção versátil que combina com diversos tipos de preparo culinário.","Caixa com 10kg","2","false","active","[""/produtos/9454.jpg""]","""2025-10-30T17:27:24.790Z""","""2025-10-30T20:55:19.690Z"""
"417","9467","Lula Gold","Excelente opção para seu negócio, com ótimo custo-benefício.","Pacote 1kg","1","false","active","[""/produtos/9467.jpg""]","""2025-10-30T17:27:24.865Z""","""2025-10-30T20:55:19.838Z"""
"418","9470","Sassami Premium","Produto premium para clientes exigentes que buscam qualidade superior.","Caixa master 15kg","6","false","active","[""/produtos/9470.jpg""]","""2025-10-30T17:27:24.942Z""","""2025-10-30T20:55:19.983Z"""
"419","9476","Linguiça Select","Produto refrigerado, pronto para preparo imediato em seu estabelecimento.","Caixa master 15kg","4","false","active","[""/produtos/9476.jpg""]","""2025-10-30T17:27:25.018Z""","""2025-10-30T20:55:20.131Z"""
"420","9477","Alcatra Especial","Produto de origem controlada, garantindo máxima qualidade e procedência.","Bandeja 1kg","3","false","active","[""/produtos/9477.jpg""]","""2025-10-30T17:27:25.096Z""","""2025-10-30T20:55:20.276Z"""
"421","9481","Molho Gold","Produto de alta qualidade, ideal para churrasco e preparo de diversas receitas.","Pacote 1kg","3","false","active","[""/produtos/9481.jpg""]","""2025-10-30T17:27:25.173Z""","""2025-10-30T20:55:20.421Z"""
"422","9482","Strogonoff Especial","Corte premium selecionado, perfeito para restaurantes e distribuidores.","Pacote 1kg","3","false","active","[""/produtos/9482.jpg""]","""2025-10-30T17:27:25.251Z""","""2025-10-30T20:55:20.569Z"""
"423","9483","Salsicha Supreme","Produto premium para clientes exigentes que buscam qualidade superior.","Embalagem individual","1","false","active","[""/produtos/9483.jpg""]","""2025-10-30T17:27:25.327Z""","""2025-10-30T20:55:20.716Z"""
"424","9484","Contrafilé Prime","Excelente opção para seu negócio, com ótimo custo-benefício.","Caixa com 20 unidades","2","false","active","[""/produtos/9484.jpg""]","""2025-10-30T17:27:25.403Z""","""2025-10-30T20:55:20.861Z"""
"425","9486","Camarão","Produto refrigerado, pronto para preparo imediato em seu estabelecimento.","Saco plástico 3kg","3","false","active","[""/produtos/9486.jpg""]","""2025-10-30T17:27:25.479Z""","""2025-10-30T20:55:21.007Z"""
"426","9488","Alcatra Supreme","Opção versátil que combina com diversos tipos de preparo culinário.","Embalagem a vácuo 2kg","2","false","active","[""/produtos/9488.jpg""]","""2025-10-30T17:27:25.555Z""","""2025-10-30T20:55:21.152Z"""
"427","9528","Kafta","Corte premium selecionado, perfeito para restaurantes e distribuidores.","Caixa master 15kg","6","false","active","[""/produtos/9528.jpg""]","""2025-10-30T17:27:25.630Z""","""2025-10-30T20:55:21.299Z"""
"428","9552","Picanha Prime","Excelente opção para seu negócio, com ótimo custo-benefício.","Embalagem individual","6","false","active","[""/produtos/9552.jpg""]","""2025-10-30T17:27:25.705Z""","""2025-10-30T20:55:21.447Z"""
"429","9556_","Condimento","Produto premium para clientes exigentes que buscam qualidade superior.","Caixa com 10kg","3","false","active","[""/produtos/9556_.jpg""]","""2025-10-30T17:27:25.780Z""","""2025-10-30T20:55:21.593Z"""
"430","9558","Salmão Supreme","Excelente opção para seu negócio, com ótimo custo-benefício.","Caixa com 5kg","6","true","active","[""/produtos/9558.jpg""]","""2025-10-30T17:27:25.855Z""","""2025-10-30T20:55:21.741Z"""
"431","9559","Lula Especial","Produto de origem controlada, garantindo máxima qualidade e procedência.","Bandeja 1kg","1","false","active","[""/produtos/9559.jpg""]","""2025-10-30T17:27:25.932Z""","""2025-10-30T20:55:21.902Z"""
"432","9562","Asa Master","Produto de alta qualidade, ideal para churrasco e preparo de diversas receitas.","Embalagem individual","4","false","active","[""/produtos/9562.jpg""]","""2025-10-30T17:27:26.007Z""","""2025-10-30T20:55:29.083Z"""
"433","9568","Fraldinha Supreme","Produto premium para clientes exigentes que buscam qualidade superior.","Bandeja 500g","6","false","active","[""/produtos/9568.jpg""]","""2025-10-30T17:27:26.082Z""","""2025-10-30T20:55:26.881Z"""
"434","9586","Especiaria Master","Excelente opção para seu negócio, com ótimo custo-benefício.","Pacote 500g","1","false","active","[""/produtos/9586.jpg""]","""2025-10-30T17:27:26.156Z""","""2025-10-30T20:55:22.195Z"""
"435","9603","Molho Master","Produto premium para clientes exigentes que buscam qualidade superior.","Caixa com 5kg","1","true","active","[""/produtos/9603.jpg""]","""2025-10-30T17:27:26.231Z""","""2025-10-30T20:55:22.342Z"""
"436","9624","Blanquet Gold","Corte premium selecionado, perfeito para restaurantes e distribuidores.","Caixa master 15kg","4","false","active","[""/produtos/9624.jpg""]","""2025-10-30T17:27:26.306Z""","""2025-10-30T20:55:22.488Z"""
"437","9627","Costela Premium","Opção versátil que combina com diversos tipos de preparo culinário.","Caixa com 20 unidades","4","false","active","[""/produtos/9627.jpg""]","""2025-10-30T17:27:26.382Z""","""2025-10-30T20:55:22.637Z"""
"438","9645","Pernil","Corte especial selecionado, ideal para pratos gourmet e receitas sofisticadas.","Embalagem individual","2","false","active","[""/produtos/9645.jpg""]","""2025-10-30T17:27:26.457Z""","""2025-10-30T20:55:22.784Z"""
"439","9647","Salame","Produto premium para clientes exigentes que buscam qualidade superior.","Pacote família 2kg","4","false","active","[""/produtos/9647.jpg""]","""2025-10-30T17:27:26.532Z""","""2025-10-30T20:55:22.930Z"""
"440","9648","Blanquet Gold","Produto congelado de primeira linha, mantendo o sabor e textura originais.","Pacote 1kg","2","false","active","[""/produtos/9648.jpg""]","""2025-10-30T17:27:26.608Z""","""2025-10-30T20:55:23.076Z"""
"441","9649","Sassami Prime","Corte especial selecionado, ideal para pratos gourmet e receitas sofisticadas.","Caixa com 5kg","6","false","active","[""/produtos/9649.jpg""]","""2025-10-30T17:27:26.683Z""","""2025-10-30T20:55:23.222Z"""
"442","9650","Cupim Prime","Produto de alta qualidade, ideal para churrasco e preparo de diversas receitas.","Saco plástico 3kg","5","false","active","[""/produtos/9650.jpg""]","""2025-10-30T17:27:26.758Z""","""2025-10-30T20:55:23.369Z"""
"443","9657","Peito Prime","Excelente opção para seu negócio, com ótimo custo-benefício.","Bandeja 250g","4","true","active","[""/produtos/9657.jpg""]","""2025-10-30T17:27:26.833Z""","""2025-10-30T20:55:23.515Z"""
"444","9658","Cupim Gold","Opção versátil que combina com diversos tipos de preparo culinário.","Caixa com 20 unidades","1","false","active","[""/produtos/9658.jpg""]","""2025-10-30T17:27:26.908Z""","""2025-10-30T20:55:23.660Z"""
"445","9696","Sassami Supreme","Excelente para revenda, com embalagem prática e durabilidade garantida.","Bandeja 1kg","2","false","active","[""/produtos/9696.jpg""]","""2025-10-30T17:27:26.982Z""","""2025-10-30T20:55:23.806Z"""
"446","9699-copiar","Tilápia Gold","Corte premium selecionado, perfeito para restaurantes e distribuidores.","Caixa master 15kg","6","false","active","[""/produtos/9699 copiar.jpg""]","""2025-10-30T17:27:27.057Z""","""2025-10-30T20:55:23.952Z"""
"447","9699","Salsicha Premium","Corte especial selecionado, ideal para pratos gourmet e receitas sofisticadas.","Pacote 1kg","4","false","active","[""/produtos/9699.jpg""]","""2025-10-30T17:27:27.131Z""","""2025-10-30T20:55:24.099Z"""
"448","9704","Cupim Prime","Produto de alta qualidade, ideal para churrasco e preparo de diversas receitas.","Caixa com 5kg","2","true","active","[""/produtos/9704.jpg""]","""2025-10-30T17:27:27.206Z""","""2025-10-30T20:55:24.249Z"""
"449","9711","Filé Mignon Master","Excelente opção para seu negócio, com ótimo custo-benefício.","Unidade 1kg","5","false","active","[""/produtos/9711.jpg""]","""2025-10-30T17:27:27.281Z""","""2025-10-30T20:55:24.398Z"""
"450","9713","Tilápia Premium","Produto de alta qualidade, ideal para churrasco e preparo de diversas receitas.","Bandeja 1kg","3","false","active","[""/produtos/9713.jpg""]","""2025-10-30T17:27:27.356Z""","""2025-10-30T20:55:24.544Z"""
"451","9721","Queijo Premium","Corte especial selecionado, ideal para pratos gourmet e receitas sofisticadas.","Pacote 1kg","3","false","active","[""/produtos/9721.jpg""]","""2025-10-30T17:27:27.431Z""","""2025-10-30T20:55:24.690Z"""
"452","9724","Sassami Premium","Excelente opção para seu negócio, com ótimo custo-benefício.","Bandeja 1kg","6","false","active","[""/produtos/9724.jpg""]","""2025-10-30T17:27:27.505Z""","""2025-10-30T20:55:24.835Z"""
"453","9753","Alcatra Gold","Produto premium para clientes exigentes que buscam qualidade superior.","Saco plástico 3kg","1","false","active","[""/produtos/9753.jpg""]","""2025-10-30T17:27:27.580Z""","""2025-10-30T20:55:24.981Z"""
"454","9754","File de Peixe Select","Excelente opção para seu negócio, com ótimo custo-benefício.","Bandeja 250g","6","false","active","[""/produtos/9754.jpg""]","""2025-10-30T17:27:27.655Z""","""2025-10-30T20:55:25.127Z"""
"455","9789","Kafta Premium","Produto premium para clientes exigentes que buscam qualidade superior.","Caixa master 15kg","2","false","active","[""/produtos/9789.jpg""]","""2025-10-30T17:27:27.730Z""","""2025-10-30T20:55:25.273Z"""
"456","9803","Peito Master","Excelente opção para seu negócio, com ótimo custo-benefício.","Pacote família 2kg","4","false","active","[""/produtos/9803.jpg""]","""2025-10-30T17:27:27.805Z""","""2025-10-30T20:55:25.418Z"""
"457","9831","Kafta Master","Excelente opção para seu negócio, com ótimo custo-benefício.","Pacote 1kg","2","false","active","[""/produtos/9831.jpg""]","""2025-10-30T17:27:27.882Z""","""2025-10-30T20:55:25.564Z"""
"458","9846","Salame Gold","Produto refrigerado, pronto para preparo imediato em seu estabelecimento.","Bandeja 500g","3","false","active","[""/produtos/9846.jpg""]","""2025-10-30T17:27:27.957Z""","""2025-10-30T20:55:25.710Z"""
"459","9848","Picanha","Produto premium para clientes exigentes que buscam qualidade superior.","Embalagem individual","3","false","active","[""/produtos/9848.jpg""]","""2025-10-30T17:27:28.032Z""","""2025-10-30T20:55:25.856Z"""
"460","9854","Kafta Supreme","Opção versátil que combina com diversos tipos de preparo culinário.","Embalagem a vácuo 2kg","6","false","active","[""/produtos/9854.jpg""]","""2025-10-30T17:27:28.108Z""","""2025-10-30T20:55:26.003Z"""
"461","9855","Peito Supreme","Excelente opção para seu negócio, com ótimo custo-benefício.","Caixa com 5kg","6","false","active","[""/produtos/9855.jpg""]","""2025-10-30T17:27:28.184Z""","""2025-10-30T20:55:26.148Z"""
"462","9879","Presunto Gold","Excelente para revenda, com embalagem prática e durabilidade garantida.","Bandeja 500g","4","false","active","[""/produtos/9879.jpg""]","""2025-10-30T17:27:28.259Z""","""2025-10-30T20:55:26.293Z"""
"463","9886","Cupim Select","Produto de origem controlada, garantindo máxima qualidade e procedência.","Embalagem individual","1","true","active","[""/produtos/9886.jpg""]","""2025-10-30T17:27:28.335Z""","""2025-10-30T20:55:26.444Z"""
"464","9910","Hambúrguer Premium","Produto refrigerado, pronto para preparo imediato em seu estabelecimento.","Pacote família 2kg","2","false","active","[""/produtos/9910.jpg""]","""2025-10-30T17:27:28.410Z""","""2025-10-30T20:55:26.590Z"""
"465","9913","Lula Select","Produto refrigerado, pronto para preparo imediato em seu estabelecimento.","Unidade 1kg","2","false","active","[""/produtos/9913.jpg""]","""2025-10-30T17:27:28.486Z""","""2025-10-30T20:55:26.736Z"""
"466","9918","Tilápia Especial","Produto premium para clientes exigentes que buscam qualidade superior.","Bandeja 1kg","3","false","active","[""/produtos/9918.jpg""]","""2025-10-30T17:27:28.562Z""","""2025-10-30T20:55:29.228Z"""
"467","9927","Kafta","Produto congelado de primeira linha, mantendo o sabor e textura originais.","Saco plástico 3kg","1","false","active","[""/produtos/9927.jpg""]","""2025-10-30T17:27:28.638Z""","""2025-10-30T20:55:29.373Z"""
"468","9931","Picanha Gold","Corte especial selecionado, ideal para pratos gourmet e receitas sofisticadas.","Unidade 1kg","5","false","active","[""/produtos/9931.jpg""]","""2025-10-30T17:27:28.712Z""","""2025-10-30T20:55:27.027Z"""
"469","9937","Condimento","Corte especial selecionado, ideal para pratos gourmet e receitas sofisticadas.","Pacote família 2kg","5","false","active","[""/produtos/9937.jpg""]","""2025-10-30T17:27:28.787Z""","""2025-10-30T20:55:27.172Z"""
"470","9956","Fraldinha Select","Produto de alta qualidade, ideal para churrasco e preparo de diversas receitas.","Pacote 500g","5","false","active","[""/produtos/9956.jpg""]","""2025-10-30T17:27:28.861Z""","""2025-10-30T20:55:29.518Z"""
"471","9960","Filé Mignon Supreme","Produto refrigerado, pronto para preparo imediato em seu estabelecimento.","Caixa com 10kg","3","false","active","[""/produtos/9960.jpg""]","""2025-10-30T17:27:28.935Z""","""2025-10-30T20:55:29.665Z"""
"472","9972","Alcatra Gold","Produto refrigerado, pronto para preparo imediato em seu estabelecimento.","Pacote família 2kg","3","false","active","[""/produtos/9972.jpg""]","""2025-10-30T17:27:29.011Z""","""2025-10-30T20:55:29.810Z"""
"473","9975","Maminha Select","Produto refrigerado, pronto para preparo imediato em seu estabelecimento.","Caixa com 20 unidades","6","false","active","[""/produtos/9975.jpg""]","""2025-10-30T17:27:29.087Z""","""2025-10-30T20:55:29.955Z"""
"474","9986","Kafta Especial","Produto congelado de primeira linha, mantendo o sabor e textura originais.","Caixa com 10kg","1","true","active","[""/produtos/9986.jpg""]","""2025-10-30T17:27:29.163Z""","""2025-10-30T20:55:30.101Z"""
"475","9999","Alcatra Gold","Produto de origem controlada, garantindo máxima qualidade e procedência.","Pacote família 2kg","2","true","active","[""/produtos/9999.jpg""]","""2025-10-30T17:27:29.238Z""","""2025-10-30T20:55:30.246Z"""
"476","Camada-21","Costela Suína Gold","Produto refrigerado, pronto para preparo imediato em seu estabelecimento.","Embalagem individual","3","false","active","[""/produtos/Camada 21.jpg""]","""2025-10-30T17:27:29.313Z""","""2025-10-30T20:55:30.392Z"""
